date,BTC Price,Bitcoin Market Cap,Bitcoin Supply,Non-Zero Address Count,Addresses Holding 0.001+ BTC,Addresses Holding 0.01+ BTC,Addresses Holding 0.1+ BTC,Metcalfe Value (Any Balance),Metcalfe Value (0.001+ BTC),Metcalfe Value (0.01+ BTC),Metcalfe Value (0.1+ BTC),Metcalfe Scale (Any Balance),Metcalfe Scale (0.001+ BTC),Metcalfe Scale (0.01+ BTC),Metcalfe Scale (0.1+ BTC),BTC Price / Metcalfe Value,Power Law Price,BTC Price / Power Law Price,Days Since Genesis,Power Law Exponent,Power Law Scale,Hash Rate (H/s),Hash Rate 30-Day MA (H/s),Hash Rate 60-Day MA (H/s),Hash Ribbon 30D / 60D,Hash Ribbon Capitulation
2015-08-09,265.15,3839070992.7,14478864.76598323,5267807,2600429,1694913,818022,542.3380650166134,518.3556060351772,595.7193297463388,720.6994723946304,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4889016963835604,539.11929205654,0.49182064880028903,2409.0,5.631102078088261,4.8777174654786374e-17,3.720007193362835e+17,3.787969936738398e+17,3.703389246434735e+17,1.0228387254688633,False
2015-08-10,263.75,3819901738.27,14483039.76598323,5266499,2599019,1694304,817983,541.9125114485255,517.644371271381,595.1197066994418,720.4230189863594,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4867021787243839,540.3807097830753,0.48808181940076467,2410.0,5.631102078088261,4.8777174654786374e-17,4.401135271020819e+17,3.808569788720251e+17,3.721147752868201e+17,1.0234932987502758,False
2015-08-11,267.99,3882395186.34,14487089.76581943,5269891,2601065,1697533,819377,542.4591048007235,518.3147519735708,597.2232173222634,722.6785014814587,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.49402802465348644,541.6445538044007,0.49477096763494244,2411.0,5.631102078088261,4.8777174654786374e-17,4.453529738532972e+17,3.841918542695316e+17,3.7393852185255686e+17,1.0274198345925365,False
2015-08-12,269.27,3901786861.74,14490239.76581943,5280516,2608455,1701917,822033,544.5302902786585,521.1508330514523,600.1814432465166,727.2130794025237,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.49449958029369395,542.910827778165,0.4959746356542083,2412.0,5.631102078088261,4.8777174654786374e-17,3.300851453265614e+17,3.8266886073988774e+17,3.731708587106348e+17,1.0254521536383363,False
2015-08-13,265.61,3849728700.94,14493914.76581943,5286484,2609503,1702821,821807,545.6234535431764,521.4374366921875,600.6668636945216,726.6289847867104,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4868009215424639,544.1795353660107,0.48809259212835504,2413.0,5.631102078088261,4.8777174654786374e-17,3.850993362143216e+17,3.830643075711908e+17,3.731666039778457e+17,1.0265235513784956,False
2015-08-14,266.1,3857775374.18,14497464.76581943,5295464,2612363,1702928,821796,547.3446366847966,522.4530831655959,600.5952501378302,726.4316076914611,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4861653557285901,545.4506802335768,0.4878534570459217,2414.0,5.631102078088261,4.8777174654786374e-17,3.720007193362835e+17,3.825153298517631e+17,3.7343808334860416e+17,1.0243072330003506,False
2015-08-15,263.26,3817504239.74,14500889.76581942,5307041,2617750,1706048,823849,549.6106295948307,524.4861154139006,602.6556372590853,729.8932291912998,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4789936471826855,546.7242660505016,0.4815224352520002,2415.0,5.631102078088261,4.8777174654786374e-17,3.61521825833853e+17,3.8305583364862144e+17,3.745230032640187e+17,1.022783194383891,False
2015-08-16,257.28,3731676534.9,14504339.76565562,5317054,2621371,1703958,825254,551.5553053883975,525.8130091645485,601.0369743871021,732.2106809335419,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.46646274178946934,548.000296490425,0.46948879708223906,2416.0,5.631102078088261,4.8777174654786374e-17,3.61521825833853e+17,3.824114614731775e+17,3.7404344929408026e+17,1.0223717650847512,False
2015-08-17,257.17,3731026157.19,14508014.76532802,5323284,2624601,1709960,828820,552.7085378367806,526.9760784631177,605.1252795211536,738.3651734608619,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.465290442240182,549.2787752309914,0.46819577161315,2417.0,5.631102078088261,4.8777174654786374e-17,3.850993362143216e+17,3.826376403084373e+17,3.7379217236886694e+17,1.0236641336909578,False
2015-08-18,251.23,3645734135.24,14511539.76532802,5326029,2626079,1708387,825998,553.1443062113924,527.4416090053095,603.8657558371713,733.1675647192951,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4541852771128203,550.5597059538527,0.45631744801363616,2418.0,5.631102078088261,4.8777174654786374e-17,3.720007193362835e+17,3.8208866258900954e+17,3.7394014064341325e+17,1.0217909795176727,False
2015-08-19,226.12,3282231239.73,14515439.76532802,5332959,2629081,1712186,829241,554.4356923822501,528.506150233526,606.3914481177983,738.7373952036726,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4078381011663006,551.8430923446708,0.40975415500674545,2419.0,5.631102078088261,4.8777174654786374e-17,4.112965699703979e+17,3.8251101056529926e+17,3.751135730504978e+17,1.019720527451577,False
2015-08-20,235.04,3412590362.25,14519189.76450902,5337530,2632829,1715669,830372,555.2430939145996,529.8772024604842,608.703794964562,740.5625730347507,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4233100826935289,553.1289380931199,0.4249280480791456,2420.0,5.631102078088261,4.8777174654786374e-17,3.929585063411446e+17,3.8477647569657344e+17,3.765577561794178e+17,1.0218259201471334,False
2015-08-21,234.17,3400924618.17,14523314.76352622,5345395,2637743,1718731,831847,556.7224634373839,531.7059481314985,610.704968104592,742.9847635952893,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4206225100998421,554.4172468928899,0.4223714202838286,2421.0,5.631102078088261,4.8777174654786374e-17,4.3487408035086656e+17,3.862386426796102e+17,3.775065916117831e+17,1.0231308572137645,False
2015-08-22,231.46,3362480702.16,14527264.76352619,5361571,2647377,1724358,835015,559.9447281185154,535.451379090951,614.543179807774,748.4511340589463,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.41336222733578487,555.7080224416889,0.41651369181787795,2422.0,5.631102078088261,4.8777174654786374e-17,4.261436522015389e+17,3.88594671363305e+17,3.788039642931745e+17,1.0258463690801107,False
2015-08-23,228.72,3323442208.71,14530614.76352619,5375176,2653743,1728059,835223,562.6603059303961,537.9055739498278,617.0417159036314,748.6514151724695,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.40649748629734295,557.0012684412451,0.4106274311368581,2423.0,5.631102078088261,4.8777174654786374e-17,3.668071943000588e+17,3.862645301802595e+17,3.7849484052848096e+17,1.020527861465509,False
2015-08-24,251.08,3649319689.82,14534489.76352619,5374433,2654036,1728053,835289,562.3547979922835,537.8809197288751,616.8729244075056,748.5701105104479,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4464796973305904,558.296988597311,0.44972479724603925,2424.0,5.631102078088261,4.8777174654786374e-17,4.1805231703315526e+17,3.868592617824724e+17,3.7920448360428845e+17,1.0201864126326416,False
2015-08-25,222.13,3229295899.84,14537864.76319859,5384677,2661703,1733751,840156,564.369556612681,540.8674848705958,620.8035719415715,757.1431372420886,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3935896211929176,559.5951866196649,0.39694766022169725,2425.0,5.631102078088261,4.8777174654786374e-17,3.695043060228534e+17,3.867019825608933e+17,3.7894031170164134e+17,1.0204825684140015,False
2015-08-26,226.63,3295628477.02,14541889.76314126,5394493,2669598,1741127,844738,566.2722877403834,543.9302331360375,625.9237560811682,765.2123354463615,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.40021382805845895,560.8958662221141,0.4040500450225368,2426.0,5.631102078088261,4.8777174654786374e-17,4.369320990927171e+17,3.8827254271571226e+17,3.809115362160674e+17,1.0193247140077937,False
2015-08-27,226.59,3295817207.39,14545289.76297625,5411029,2682997,1751355,848530,569.6160718490536,549.2755997765205,633.1511182081244,771.9172992277826,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.39779425335464486,562.1990311224977,0.4030423167887464,2427.0,5.631102078088261,4.8777174654786374e-17,3.668071943000588e+17,3.886317391169594e+17,3.812129590792031e+17,1.019460985942545,False
2015-08-28,233.38,3395489906.83,14549189.76277625,5416968,2682449,1750183,847020,570.7141241784864,548.9040679206453,632.1345042081432,768.9662343136002,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.40892627344020704,563.5046850426886,0.4141580472970161,2428.0,5.631102078088261,4.8777174654786374e-17,4.207494287559498e+17,3.894896256852425e+17,3.82454348974645e+17,1.0183950757246165,False
2015-08-29,229.2,3335591093.62,14553189.76277625,5430799,2689237,1754965,848726,573.4745580857101,551.5339791403594,635.4188721516925,771.8547288910896,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3996689944974757,564.8128317085975,0.40579814609851245,2429.0,5.631102078088261,4.8777174654786374e-17,4.342349873699226e+17,3.9218304080980685e+17,3.8363398964069715e+17,1.0222843945009057,False
2015-08-30,228.46,3325678458.2,14556939.76277625,5446020,2695446,1756664,850195,576.5450766689928,553.9409822662903,636.4857722528138,774.3294133682434,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3962569610687421,566.1234748501744,0.40355153981286923,2430.0,5.631102078088261,4.8777174654786374e-17,4.045667584191826e+17,3.925881306545194e+17,3.848512471121073e+17,1.0201035688476237,False
2015-08-31,229.73,3345067459.59,14560864.75252711,5444493,2697293,1758437,850314,576.0664841804881,554.5508725010301,637.5993141104627,774.3374063403585,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3987907755592026,567.4366182014118,0.40485578940634614,2431.0,5.631102078088261,4.8777174654786374e-17,4.261436522015389e+17,3.9336594780802336e+17,3.856095236523973e+17,1.020114711073936,False
2015-09-01,227.98,3320463669.23,14564714.75232711,5448617,2696741,1758872,850871,576.7870056404385,554.1773898903226,637.746185425368,775.1472467071177,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3952585577874821,568.7522655003474,0.40084235936966256,2432.0,5.631102078088261,4.8777174654786374e-17,4.207494287559498e+17,3.9431045999729485e+17,3.8603231772034643e+17,1.0214441690422027,False
2015-09-02,229.11,3337838234.68,14568714.74262711,5456348,2704026,1764398,856806,578.2661514760254,557.0225751980485,641.5836032471592,785.7827788738115,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.39620164419998705,570.0704204890673,0.40189771608119046,2433.0,5.631102078088261,4.8777174654786374e-17,4.342349873699226e+17,3.950114858391243e+17,3.8696637963815085e+17,1.0207901942501991,False
2015-09-03,226.75,3304283705.06,14572364.74118889,5461447,2702787,1764485,857135,579.2023335115155,556.372838513016,641.4861601261134,786.1893817986407,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3914866824263094,571.3910869137076,0.396838531774725,2434.0,5.631102078088261,4.8777174654786374e-17,3.937783115280043e+17,3.963563451022915e+17,3.877173211217522e+17,1.0222817591835844,False
2015-09-04,231.38,3372656133.1,14576264.72948887,5470410,2705937,1765272,857834,580.9495189462273,557.5212499857605,641.8867347102008,787.261497236132,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.398279011263656,572.7142685244578,0.40400599865641185,2435.0,5.631102078088261,4.8777174654786374e-17,4.4169528969824e+17,3.9955831383409856e+17,3.876296872532053e+17,1.0307732533733962,False
2015-09-05,251.26,3663355656.43,14579939.72948887,5490598,2709837,1768435,858960,585.0977867666728,558.9885578298562,644.0266769258674,789.1306281859565,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4294324909148875,574.039969075564,0.43770471314851117,2436.0,5.631102078088261,4.8777174654786374e-17,4.2470700932523085e+17,4.012411247225988e+17,3.892235453644243e+17,1.0308757769186923,False
2015-09-06,240.52,3507632975.66,14583539.72917249,5503836,2715884,1772745,860491,587.7774345428568,561.3475018930422,647.009968103312,791.7507143167741,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4092025073862595,575.3681923253306,0.4180279744487556,2437.0,5.631102078088261,4.8777174654786374e-17,4.077187289522216e+17,4.026175364616308e+17,3.893882313109365e+17,1.0339745890782466,False
2015-09-07,240.16,3503295509.25,14587339.72875611,5526635,2720093,1776445,859733,592.5027325494353,562.9420864783948,649.5443611986544,790.1505465657973,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.40533146398605396,576.6989420361236,0.4164391201275287,2438.0,5.631102078088261,4.8777174654786374e-17,4.332011495117354e+17,4.029983926629277e+17,3.9112365842526394e+17,1.030360562399814,False
2015-09-08,243.26,3549343346.12,14590739.72755611,5547381,2728922,1781994,862659,596.8202742064443,566.4704305485586,653.4562961992398,795.3526877149006,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.4075933920365692,578.0322219743734,0.42084159109521874,2439.0,5.631102078088261,4.8777174654786374e-17,3.850676884548759e+17,4.034339583002141e+17,3.91115475987027e+17,1.0314957680518775,False
2015-09-09,238.49,3480633813.71,14594464.39563973,5570182,2729023,1783245,863974,601.5829217415165,566.3677823483516,654.207096898246,797.5757361193844,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3964374508996991,579.3680359105771,0.4116381733506781,2440.0,5.631102078088261,4.8777174654786374e-17,4.2470700932523085e+17,4.0292040770765235e+17,3.918886932898387e+17,1.0281501217225848,False
2015-09-10,239.71,3499463722.39,14598738.98623973,5585609,2732568,1787345,865989,604.742662457086,567.6738944678665,657.0263967531761,801.0657351183177,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3963834782650387,580.7063876193015,0.4127903620670153,2441.0,5.631102078088261,4.8777174654786374e-17,4.841659906307632e+17,4.042141749335679e+17,3.9420301460154976e+17,1.0253959507187866,False
2015-09-11,240.15,3506835384.18,14602687.42113973,5632865,2743920,1794166,869533,614.8522769104592,572.2455336444795,661.8717399021466,807.417386007322,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.39058162264067375,582.047280879186,0.41259534730108516,2442.0,5.631102078088261,4.8777174654786374e-17,4.473580498225765e+17,4.0812327175010176e+17,3.9539606624499475e+17,1.0321884980444418,False
2015-09-12,235.63,3441626220.68,14606061.28543973,5652334,2750451,1797702,870222,618.9668693614419,574.8400471006853,664.3296974774544,808.5106531058351,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3806827338643957,583.3907194729452,0.40389740894897347,2443.0,5.631102078088261,4.8777174654786374e-17,3.935618286413805e+17,4.084053548310037e+17,3.957348312010973e+17,1.032017711434321,False
2015-09-13,229.09,3346967377.49,14609836.21063972,5669476,2755496,1799189,869335,622.5659787373372,576.8017017199081,665.2572401737639,806.6548160827651,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.36797706239044886,584.7367071873708,0.391783168705007,2444.0,5.631102078088261,4.8777174654786374e-17,4.2753838938739904e+17,4.102566104993742e+17,3.9638597017556864e+17,1.0349927630326117,False
2015-09-14,230.68,3371073590.04,14613636.16283971,5669362,2755807,1798351,868340,622.3790643015359,576.7818925540632,664.4648525747579,804.6000815540216,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3706422873636991,586.085247813336,0.39359461931631823,2445.0,5.631102078088261,4.8777174654786374e-17,4.332011495117354e+17,4.12645921288637e+17,3.978508774686292e+17,1.0371874103034355,False
2015-09-15,229.26,3351239266.69,14617636.16283971,5674978,2762215,1801765,869113,623.4420703878706,579.3087937221011,666.8075786120291,805.8126714805009,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3677326425169981,587.4363451457964,0.39027207270108516,2446.0,5.631102078088261,4.8777174654786374e-17,4.558521900090811e+17,4.157902667611445e+17,3.99100864117161e+17,1.0418175056596322,False
2015-09-16,228.13,3335531199.32,14621186.16283425,5680745,2766973,1805051,870628,624.5581385521456,581.1651266951541,669.0795092883125,808.4281025715231,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.36526623530813696,588.7900029837947,0.38745562737803285,2447.0,5.631102078088261,4.8777174654786374e-17,4.190442492008944e+17,4.16921763860697e+17,3.997797020845672e+17,1.0428787696992774,False
2015-09-17,232.13,3394851611.97,14624786.16282879,5698565,2773893,1811911,874574,628.3279471212958,583.931891271023,674.0088218676698,815.5720762463072,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3694408327108652,590.1462251304612,0.39334319210240476,2448.0,5.631102078088261,4.8777174654786374e-17,4.2473898841021696e+17,4.186797061631615e+17,4.003841843760855e+17,1.0456949162854314,False
2015-09-18,233.64,3417793666.08,14628461.16282879,5704063,2774950,1812281,874068,629.3828040910927,584.2301852457509,674.1147255519717,814.4239693116941,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.37122081900125203,591.5050153930183,0.3949924242734624,2449.0,5.631102078088261,4.8777174654786374e-17,4.365372936438341e+17,4.1952106361894266e+17,4.010160370921209e+17,1.046145352841764,False
2015-09-19,231.42,3386041669.8,14631586.16282879,5707323,2780206,1817275,876698,629.9678457972842,586.3201957403002,677.6903125859243,819.1574224129162,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.36735208240210415,592.8663775827825,0.3903409077498016,2450.0,5.631102078088261,4.8777174654786374e-17,3.686970385505356e+17,4.1871234802592237e+17,4.017444118612479e+17,1.0422356494918337,False
2015-09-20,229.73,3362049425.14,14634786.16262878,5757975,2794170,1821114,877422,641.0590826062521,592.0952542616793,680.4077748361809,820.3315335213446,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.35836010475980346,594.230315515167,0.38660094243228893,2451.0,5.631102078088261,4.8777174654786374e-17,3.775457674757484e+17,4.168014042634185e+17,4.015200234715143e+17,1.0380588262069284,False
2015-09-21,226.96,3322260035.4,14638086.16232232,5795587,2788991,1817631,874902,649.3150197692618,589.7694016037165,677.6548102242805,815.4423593388062,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3495375789715317,595.5968330096853,0.38106314107333294,2452.0,5.631102078088261,4.8777174654786374e-17,3.9229364901776986e+17,4.156730708239595e+17,4.021338710936322e+17,1.033668389318976,False
2015-09-22,229.39,3358730940.48,14642011.1621568,5837776,2797567,1824571,878253,658.6262091015595,593.2429276973777,682.6564289598349,821.4805753663185,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.34828556293396495,596.9659338899521,0.384259782639937,2453.0,5.631102078088261,4.8777174654786374e-17,4.6308348041947264e+17,4.188822803612732e+17,4.0257340527076634e+17,1.0405115560963043,False
2015-09-23,229.19,3356707838.75,14645961.1621568,5847214,2801907,1828491,880561,660.5793422133828,594.9245141273476,685.4079830613283,825.5811406282714,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.34695302343555,598.3376219836883,0.3830446082266378,2454.0,5.631102078088261,4.8777174654786374e-17,4.748817856530898e+17,4.207765959819377e+17,4.0381792888220506e+17,1.0419958250657058,False
2015-09-24,234.15,3430171331.11,14649461.16214042,5854192,2808091,1831531,881899,661.9987387317884,597.410724645643,687.5246590860974,827.8941195749031,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.35370158023045245,599.7119011227222,0.39043747433000275,2455.0,5.631102078088261,4.8777174654786374e-17,4.129406831765998e+17,4.2222447522039597e+17,4.044632288906447e+17,1.0439131299487139,False
2015-09-25,234.58,3437432377.39,14653561.16204042,5857432,2812005,1835034,882057,662.5462780070911,598.9096435243791,689.9640009663394,827.9590712200029,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.35405828662354866,601.0887751429926,0.3902584937544307,2456.0,5.631102078088261,4.8777174654786374e-17,4.8373051457830266e+17,4.2378442240324883e+17,4.060284825594805e+17,1.043730774087178,False
2015-09-26,234.47,3436682162.9,14657236.16199128,5846455,2801081,1821933,866122,659.8998446185507,594.1164265768937,679.9768093990032,798.113768536016,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.35531149448221694,602.4682478845518,0.3891823358713012,2457.0,5.631102078088261,4.8777174654786374e-17,4.365372936438341e+17,4.261087590480413e+17,4.0737024908250035e+17,1.0459987198568004,False
2015-09-27,232.28,3405448058.7,14660961.16199128,5833941,2781675,1800257,864699,656.9109649689361,585.7639521454012,663.7246631685616,795.2912760304389,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3535943413746854,603.850323191568,0.38466485994793537,2458.0,5.631102078088261,4.8777174654786374e-17,4.394868699522384e+17,4.2673334042125094e+17,4.0811148305324666e+17,1.0456293393870877,False
2015-09-28,238.99,3504677497.35,14664536.16199128,5830756,2779744,1799164,866896,656.0339182113627,584.8083735700975,662.757356193466,799.1428452425176,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.36429518865669624,605.2350049123282,0.3948714103782201,2459.0,5.631102078088261,4.8777174654786374e-17,4.2473898841021696e+17,4.2641680712259405e+17,4.092999239662005e+17,1.0418199030933781,False
2015-09-29,237.28,3480633308.51,14668886.16199126,5803334,2758298,1776260,869144,649.6850649766315,575.6487170617953,645.7989225705788,803.0546162228583,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3652231100749326,606.622296899241,0.3911494866127742,2460.0,5.631102078088261,4.8777174654786374e-17,5.1617585397074976e+17,4.3013711030764634e+17,4.113626204810828e+17,1.0456397564868851,False
2015-09-30,237.21,3480484163.34,14672586.16139126,5801636,2747501,1777634,870528,649.1412015117238,571.0069050925499,646.635301909893,805.4110223443271,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3654212665096345,608.012203008839,0.39014019591404736,2461.0,5.631102078088261,4.8777174654786374e-17,4.365372936438341e+17,4.304835650223895e+17,4.119247564152064e+17,1.0450538801520257,False
2015-10-01,237.58,3486798005.72,14676311.16139126,5809912,2752969,1784232,873633,650.8292855741719,573.1364659092726,651.2790673572846,810.9608677224545,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3650419630247634,609.4047271017821,0.38985585348162166,2462.0,5.631102078088261,4.8777174654786374e-17,4.5345626460714816e+17,4.315737928840961e+17,4.129421264406955e+17,1.0451193163652108,False
2015-10-02,237.41,3485122097.32,14679761.16139126,5806174,2750120,1780261,869183,649.8393301904632,571.8164032758862,648.2309289002251,802.5317177886819,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3653364592912787,610.7998730428595,0.38868704870104165,2463.0,5.631102078088261,4.8777174654786374e-17,4.171797634385763e+17,4.310052854197179e+17,4.130083856294211e+17,1.043575143790046,False
2015-10-03,239.71,3519754496.72,14683386.16129126,5813574,2757642,1788291,872454,651.3359932024146,574.8067502185373,653.9304245588339,808.3838043377184,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3680281797746524,612.1976447009932,0.39155655379412324,2464.0,5.631102078088261,4.8777174654786374e-17,4.383410557869098e+17,4.32490710228348e+17,4.1442352766531974e+17,1.0435959383503415,False
2015-10-04,239.12,3512005932.88,14687211.16128576,5839615,2769428,1791710,872961,657.0130274814155,579.5796509461345,656.2623341251092,809.112839776457,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3639501653667953,613.5980459492404,0.3897013714085085,2465.0,5.631102078088261,4.8777174654786374e-17,4.685714734273864e+17,4.333865830193196e+17,4.1647244842670906e+17,1.0406128536389536,False
2015-10-05,239.92,3524673395.81,14691036.16128575,5841295,2771100,1796540,875087,657.2199540543568,580.1286037133797,659.6335511659945,812.8469581885169,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.36505282367028813,615.0010806647961,0.39011313563978506,2466.0,5.631102078088261,4.8777174654786374e-17,4.655484316633388e+17,4.347479637639232e+17,4.17994544243261e+17,1.040080474138706,False
2015-10-06,246.54,3622803272.2,14694586.16128556,5827919,2761684,1796455,875769,654.055411630815,576.0536307846014,659.4117910661857,813.9177599122276,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.37694053992349014,616.4067527289958,0.3999631718966448,2467.0,5.631102078088261,4.8777174654786374e-17,4.353180140228622e+17,4.356679399329445e+17,4.191427381972877e+17,1.0394261911985663,False
2015-10-07,243.84,3583938657.56,14697911.16128556,5835224,2766002,1798268,874371,655.547756324694,577.7256792142189,660.5939572582896,811.1377623873464,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.37196374733563364,617.8150660273186,0.39468121353521324,2468.0,5.631102078088261,4.8777174654786374e-17,4.0206455461833805e+17,4.34630053436498e+17,4.188142230497128e+17,1.0377633554840087,False
2015-10-08,243.17,3574942152.08,14701411.16126918,5844191,2771988,1802935,876399,657.4075195340979,580.0908004934084,663.8691660840635,814.7107955858621,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3698923312777645,619.2260244493898,0.3926999034257718,2469.0,5.631102078088261,4.8777174654786374e-17,4.232258469666716e+17,4.359019920535579e+17,4.19667975176886e+17,1.038683001412794,False
2015-10-09,245.16,3604970214.29,14704561.16126918,5851500,2775924,1808142,878817,658.9117309712755,581.614714850776,667.5662666086304,819.037108557051,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3720680456525177,620.6396318889834,0.39501183521559713,2470.0,5.631102078088261,4.8777174654786374e-17,3.869493457980997e+17,4.346434032693201e+17,4.187819054884863e+17,1.0378753178515014,False
2015-10-10,245.73,3614334734.15,14708561.16126918,5875902,2787830,1815409,881383,664.2381051171147,586.4550009647562,672.7599971793973,823.6029563180323,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3699426427164612,622.0558922440254,0.3950288118219495,2471.0,5.631102078088261,4.8777174654786374e-17,4.836866822476247e+17,4.346274263232155e+17,4.1942080062839174e+17,1.0362562506962951,False
2015-10-11,248.55,3656720084.13,14712211.16126915,5890419,2797981,1818399,880270,667.3586838141184,590.586999609959,674.8104519646366,821.3203829787049,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.37243839936190815,623.4748094165956,0.3986528344787111,2472.0,5.631102078088261,4.8777174654786374e-17,4.413640975509575e+17,4.3442762791416154e+17,4.2127544983213165e+17,1.031219901580476,False
2015-10-12,245.89,3618458511.94,14715761.16126915,5883056,2793528,1817793,880017,665.5307452167973,588.5666326258312,674.1980705861705,820.6503166905209,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.3694645240166945,624.8963873129314,0.3934892327627825,2473.0,5.631102078088261,4.8777174654786374e-17,4.292719304947669e+17,4.356179646426078e+17,4.220116597368057e+17,1.032241537862456,False
2015-10-13,248.99,3664930162.29,14719186.16125274,5882655,2796914,1819949,881776,665.2851797889743,589.8570002108232,675.6410379822682,823.7425473635485,0.0002829729282304137,0.0011098705054862863,0.00300248870620607,0.015594043748762854,0.37426055406642095,626.32062984343,0.3975439864758143,2474.0,5.631102078088261,4.8777174654786374e-17,4.232258469666716e+17,4.3547421322858355e+17,4.228654118639789e+17,1.029817528250952,False
